image,label
"[[[0.93053221 0.93053221 0.93053221]
  [0.89781913 0.89781913 0.89781913]
  [0.90694278 0.90694278 0.90694278]
  ...
  [0.93493397 0.93493397 0.93493397]
  [0.93363345 0.93363345 0.93363345]
  [0.92136855 0.92136855 0.92136855]]

 [[0.92821128 0.92821128 0.92821128]
  [0.90252101 0.90252101 0.90252101]
  [0.91770708 0.91770708 0.91770708]
  ...
  [0.90452181 0.90452181 0.90452181]
  [0.92643057 0.92643057 0.92643057]
  [0.91486595 0.91486595 0.91486595]]

 [[0.91354542 0.91354542 0.91354542]
  [0.92965186 0.92965186 0.92965186]
  [0.92953181 0.92953181 0.92953181]
  ...
  [0.91164466 0.91164466 0.91164466]
  [0.90746299 0.90746299 0.90746299]
  [0.92841136 0.92841136 0.92841136]]

 ...

 [[0.8912565  0.8912565  0.8912565 ]
  [0.90046018 0.90046018 0.90046018]
  [0.92126851 0.92126851 0.92126851]
  ...
  [0.92763105 0.92763105 0.92763105]
  [0.95568227 0.95568227 0.95568227]
  [0.91128451 0.91128451 0.91128451]]

 [[0.90708283 0.90708283 0.90708283]
  [0.91166467 0.91166467 0.91166467]
  [0.92535014 0.92535014 0.92535014]
  ...
  [0.92685074 0.92685074 0.92685074]
  [0.95006002 0.95006002 0.95006002]
  [0.92372949 0.92372949 0.92372949]]

 [[0.9020008  0.9020008  0.9020008 ]
  [0.89885954 0.89885954 0.89885954]
  [0.9279912  0.9279912  0.9279912 ]
  ...
  [0.95106042 0.95106042 0.95106042]
  [0.95830332 0.95830332 0.95830332]
  [0.9414966  0.9414966  0.9414966 ]]]",healthy
"[[[0.93053221 0.93053221 0.93053221]
  [0.89781913 0.89781913 0.89781913]
  [0.90694278 0.90694278 0.90694278]
  ...
  [0.93493397 0.93493397 0.93493397]
  [0.93363345 0.93363345 0.93363345]
  [0.92136855 0.92136855 0.92136855]]

 [[0.92821128 0.92821128 0.92821128]
  [0.90252101 0.90252101 0.90252101]
  [0.91770708 0.91770708 0.91770708]
  ...
  [0.90452181 0.90452181 0.90452181]
  [0.92643057 0.92643057 0.92643057]
  [0.91486595 0.91486595 0.91486595]]

 [[0.91354542 0.91354542 0.91354542]
  [0.92965186 0.92965186 0.92965186]
  [0.92953181 0.92953181 0.92953181]
  ...
  [0.91164466 0.91164466 0.91164466]
  [0.90746299 0.90746299 0.90746299]
  [0.92841136 0.92841136 0.92841136]]

 ...

 [[0.8912565  0.8912565  0.8912565 ]
  [0.90046018 0.90046018 0.90046018]
  [0.92126851 0.92126851 0.92126851]
  ...
  [0.92763105 0.92763105 0.92763105]
  [0.95568227 0.95568227 0.95568227]
  [0.91128451 0.91128451 0.91128451]]

 [[0.90708283 0.90708283 0.90708283]
  [0.91166467 0.91166467 0.91166467]
  [0.92535014 0.92535014 0.92535014]
  ...
  [0.92685074 0.92685074 0.92685074]
  [0.95006002 0.95006002 0.95006002]
  [0.92372949 0.92372949 0.92372949]]

 [[0.9020008  0.9020008  0.9020008 ]
  [0.89885954 0.89885954 0.89885954]
  [0.9279912  0.9279912  0.9279912 ]
  ...
  [0.95106042 0.95106042 0.95106042]
  [0.95830332 0.95830332 0.95830332]
  [0.9414966  0.9414966  0.9414966 ]]]",healthy
"[[[0.89939976 0.89939976 0.89939976]
  [0.90122049 0.90122049 0.90122049]
  [0.91030412 0.91030412 0.91030412]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.45602241 0.45602241 0.45602241]
  [0.91466587 0.91466587 0.91466587]
  [0.91980792 0.91980792 0.91980792]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.12805122 0.12805122 0.12805122]
  [0.83115246 0.83115246 0.83115246]
  [0.92621048 0.92621048 0.92621048]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.91788715 0.91788715 0.91788715]
  [0.93153261 0.93153261 0.93153261]
  [0.95016006 0.95016006 0.95016006]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.92240896 0.92240896 0.92240896]
  [0.9234894  0.9234894  0.9234894 ]
  [0.9202481  0.9202481  0.9202481 ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.93513405 0.93513405 0.93513405]
  [0.92755102 0.92755102 0.92755102]
  [0.90752301 0.90752301 0.90752301]]]",healthy
"[[[0.002501   0.002501   0.002501  ]
  [0.02857143 0.02857143 0.02857143]
  [0.05296118 0.05296118 0.05296118]
  ...
  [0.0052421  0.0052421  0.0052421 ]
  [0.00884354 0.00884354 0.00884354]
  [0.00544218 0.00544218 0.00544218]]

 [[0.02729092 0.02729092 0.02729092]
  [0.03311325 0.03311325 0.03311325]
  [0.03993597 0.03993597 0.03993597]
  ...
  [0.05680272 0.05680272 0.05680272]
  [0.06910764 0.06910764 0.06910764]
  [0.01992797 0.01992797 0.01992797]]

 [[0.09443778 0.09443778 0.09443778]
  [0.05122049 0.05122049 0.05122049]
  [0.07643057 0.07643057 0.07643057]
  ...
  [0.07535014 0.07535014 0.07535014]
  [0.03391357 0.03391357 0.03391357]
  [0.03437375 0.03437375 0.03437375]]

 ...

 [[0.0384954  0.0384954  0.0384954 ]
  [0.04267707 0.04267707 0.04267707]
  [0.03843537 0.03843537 0.03843537]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.02210884 0.02210884 0.02210884]
  [0.05368147 0.05368147 0.05368147]]

 [[0.0245098  0.0245098  0.0245098 ]
  [0.06820728 0.06820728 0.06820728]
  [0.00882353 0.00882353 0.00882353]
  ...
  [0.09803922 0.09803922 0.09803922]
  [0.0210084  0.0210084  0.0210084 ]
  [0.07855142 0.07855142 0.07855142]]

 [[0.08815526 0.08815526 0.08815526]
  [0.02923169 0.02923169 0.02923169]
  [0.00412165 0.00412165 0.00412165]
  ...
  [0.00830332 0.00830332 0.00830332]
  [0.00436174 0.00436174 0.00436174]
  [0.09129652 0.09129652 0.09129652]]]",healthy
"[[[0.027511   0.027511   0.027511  ]
  [0.46768707 0.46768707 0.46768707]
  [0.68117247 0.68117247 0.68117247]
  ...
  [0.23983593 0.23983593 0.23983593]
  [0.2484994  0.2484994  0.2484994 ]
  [0.01872749 0.01872749 0.01872749]]

 [[0.01858743 0.01858743 0.01858743]
  [0.35092037 0.35092037 0.35092037]
  [0.54311725 0.54311725 0.54311725]
  ...
  [0.25922369 0.25922369 0.25922369]
  [0.34187675 0.34187675 0.34187675]
  [0.02691076 0.02691076 0.02691076]]

 [[0.04891957 0.04891957 0.04891957]
  [0.70540216 0.70540216 0.70540216]
  [0.51666667 0.51666667 0.51666667]
  ...
  [0.39309724 0.39309724 0.39309724]
  [0.34387755 0.34387755 0.34387755]
  [0.02346939 0.02346939 0.02346939]]

 ...

 [[0.06712685 0.06712685 0.06712685]
  [0.95268107 0.95268107 0.95268107]
  [0.85054022 0.85054022 0.85054022]
  ...
  [0.67378952 0.67378952 0.67378952]
  [0.19631853 0.19631853 0.19631853]
  [0.00380152 0.00380152 0.00380152]]

 [[0.07142857 0.07142857 0.07142857]
  [1.         1.         1.        ]
  [0.69427771 0.69427771 0.69427771]
  ...
  [0.95742297 0.95742297 0.95742297]
  [0.2592437  0.2592437  0.2592437 ]
  [0.00456182 0.00456182 0.00456182]]

 [[0.07142857 0.07142857 0.07142857]
  [1.         1.         1.        ]
  [0.65756303 0.65756303 0.65756303]
  ...
  [0.91078431 0.91078431 0.91078431]
  [0.26220488 0.26220488 0.26220488]
  [0.00556222 0.00556222 0.00556222]]]",healthy
"[[[0.0740096  0.0740096  0.0740096 ]
  [0.0302521  0.0302521  0.0302521 ]
  [0.02106843 0.02106843 0.02106843]
  ...
  [0.06292517 0.06292517 0.06292517]
  [0.02492997 0.02492997 0.02492997]
  [0.01460584 0.01460584 0.01460584]]

 [[0.06464586 0.06464586 0.06464586]
  [0.0677471  0.0677471  0.0677471 ]
  [0.07092837 0.07092837 0.07092837]
  ...
  [0.05612245 0.05612245 0.05612245]
  [0.06812725 0.06812725 0.06812725]
  [0.09843938 0.09843938 0.09843938]]

 [[0.08581433 0.08581433 0.08581433]
  [0.04435774 0.04435774 0.04435774]
  [0.03365346 0.03365346 0.03365346]
  ...
  [0.0545018  0.0545018  0.0545018 ]
  [0.12170868 0.12170868 0.12170868]
  [0.08627451 0.08627451 0.08627451]]

 ...

 [[0.08127251 0.08127251 0.08127251]
  [0.02893157 0.02893157 0.02893157]
  [0.05584234 0.05584234 0.05584234]
  ...
  [0.03753501 0.03753501 0.03753501]
  [0.09313725 0.09313725 0.09313725]
  [0.13105242 0.13105242 0.13105242]]

 [[0.05642257 0.05642257 0.05642257]
  [0.01054422 0.01054422 0.01054422]
  [0.02773109 0.02773109 0.02773109]
  ...
  [0.03323329 0.03323329 0.03323329]
  [0.04463786 0.04463786 0.04463786]
  [0.06866747 0.06866747 0.06866747]]

 [[0.00914366 0.00914366 0.00914366]
  [0.06920768 0.06920768 0.06920768]
  [0.03107243 0.03107243 0.03107243]
  ...
  [0.05480192 0.05480192 0.05480192]
  [0.04169668 0.04169668 0.04169668]
  [0.01316527 0.01316527 0.01316527]]]",healthy
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",healthy
"[[[0.96416567 0.96416567 0.96416567]
  [0.95832333 0.95832333 0.95832333]
  [0.94789916 0.94789916 0.94789916]
  ...
  [0.93193277 0.93193277 0.93193277]
  [0.93047219 0.93047219 0.93047219]
  [0.92605042 0.92605042 0.92605042]]

 [[0.96078431 0.96078431 0.96078431]
  [0.95928371 0.95928371 0.95928371]
  [0.95238095 0.95238095 0.95238095]
  ...
  [0.93247299 0.93247299 0.93247299]
  [0.93417367 0.93417367 0.93417367]
  [0.93053221 0.93053221 0.93053221]]

 [[0.96078431 0.96078431 0.96078431]
  [0.95994398 0.95994398 0.95994398]
  [0.95546218 0.95546218 0.95546218]
  ...
  [0.9367547  0.9367547  0.9367547 ]
  [0.94005602 0.94005602 0.94005602]
  [0.93771509 0.93771509 0.93771509]]

 ...

 [[0.94883954 0.94883954 0.94883954]
  [0.94679872 0.94679872 0.94679872]
  [0.94789916 0.94789916 0.94789916]
  ...
  [0.9367547  0.9367547  0.9367547 ]
  [0.93945578 0.93945578 0.93945578]
  [0.93901561 0.93901561 0.93901561]]

 [[0.9487395  0.9487395  0.9487395 ]
  [0.94443778 0.94443778 0.94443778]
  [0.94201681 0.94201681 0.94201681]
  ...
  [0.93615446 0.93615446 0.93615446]
  [0.93483393 0.93483393 0.93483393]
  [0.92767107 0.92767107 0.92767107]]

 [[0.95238095 0.95238095 0.95238095]
  [0.94711885 0.94711885 0.94711885]
  [0.94117647 0.94117647 0.94117647]
  ...
  [0.93585434 0.93585434 0.93585434]
  [0.93417367 0.93417367 0.93417367]
  [0.92943177 0.92943177 0.92943177]]]",healthy
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",healthy
"[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]]",healthy
"[[[0.97142857 0.97142857 0.97142857]
  [0.95636255 0.95636255 0.95636255]
  [0.94937975 0.94937975 0.94937975]
  ...
  [0.92166867 0.92166867 0.92166867]
  [0.93659464 0.93659464 0.93659464]
  [0.95888355 0.95888355 0.95888355]]

 [[0.96616647 0.96616647 0.96616647]
  [0.95302121 0.95302121 0.95302121]
  [0.94611845 0.94611845 0.94611845]
  ...
  [0.94287715 0.94287715 0.94287715]
  [0.94365746 0.94365746 0.94365746]
  [0.95004002 0.95004002 0.95004002]]

 [[0.96142457 0.96142457 0.96142457]
  [0.94835934 0.94835934 0.94835934]
  [0.93629452 0.93629452 0.93629452]
  ...
  [0.96366547 0.96366547 0.96366547]
  [0.94741897 0.94741897 0.94741897]
  [0.93615446 0.93615446 0.93615446]]

 ...

 [[0.93473389 0.93473389 0.93473389]
  [0.95010004 0.95010004 0.95010004]
  [0.96338535 0.96338535 0.96338535]
  ...
  [0.75228091 0.75228091 0.75228091]
  [0.87673069 0.87673069 0.87673069]
  [0.95760304 0.95760304 0.95760304]]

 [[0.93843537 0.93843537 0.93843537]
  [0.95022009 0.95022009 0.95022009]
  [0.96166467 0.96166467 0.96166467]
  ...
  [0.80696279 0.80696279 0.80696279]
  [0.90456182 0.90456182 0.90456182]
  [0.95588235 0.95588235 0.95588235]]

 [[0.95240096 0.95240096 0.95240096]
  [0.95888355 0.95888355 0.95888355]
  [0.96294518 0.96294518 0.96294518]
  ...
  [0.84937975 0.84937975 0.84937975]
  [0.91582633 0.91582633 0.91582633]
  [0.93715486 0.93715486 0.93715486]]]",healthy
"[[[0.91508603 0.91508603 0.91508603]
  [0.92460984 0.92460984 0.92460984]
  [0.92873149 0.92873149 0.92873149]
  ...
  [0.94591837 0.94591837 0.94591837]
  [0.95004002 0.95004002 0.95004002]
  [0.98759504 0.98759504 0.98759504]]

 [[0.92639056 0.92639056 0.92639056]
  [0.93359344 0.93359344 0.93359344]
  [0.94323729 0.94323729 0.94323729]
  ...
  [0.94413766 0.94413766 0.94413766]
  [0.96104442 0.96104442 0.96104442]
  [0.96502601 0.96502601 0.96502601]]

 [[0.92609044 0.92609044 0.92609044]
  [0.94353741 0.94353741 0.94353741]
  [0.9482393  0.9482393  0.9482393 ]
  ...
  [0.96306523 0.96306523 0.96306523]
  [0.96080432 0.96080432 0.96080432]
  [0.95340136 0.95340136 0.95340136]]

 ...

 [[0.94001601 0.94001601 0.94001601]
  [0.9454982  0.9454982  0.9454982 ]
  [0.94739896 0.94739896 0.94739896]
  ...
  [0.9547419  0.9547419  0.9547419 ]
  [0.94315726 0.94315726 0.94315726]
  [0.94119648 0.94119648 0.94119648]]

 [[0.87220888 0.87220888 0.87220888]
  [0.92553021 0.92553021 0.92553021]
  [0.93167267 0.93167267 0.93167267]
  ...
  [0.93257303 0.93257303 0.93257303]
  [0.9452581  0.9452581  0.9452581 ]
  [0.96194478 0.96194478 0.96194478]]

 [[0.94757903 0.94757903 0.94757903]
  [0.9744898  0.9744898  0.9744898 ]
  [0.94543818 0.94543818 0.94543818]
  ...
  [0.94109644 0.94109644 0.94109644]
  [0.9452381  0.9452381  0.9452381 ]
  [0.95658263 0.95658263 0.95658263]]]",healthy
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",healthy
"[[[0.98759504 0.98759504 0.98759504]
  [0.95004002 0.95004002 0.95004002]
  [0.94591837 0.94591837 0.94591837]
  ...
  [0.92873149 0.92873149 0.92873149]
  [0.92460984 0.92460984 0.92460984]
  [0.91508603 0.91508603 0.91508603]]

 [[0.96502601 0.96502601 0.96502601]
  [0.96104442 0.96104442 0.96104442]
  [0.94413766 0.94413766 0.94413766]
  ...
  [0.94323729 0.94323729 0.94323729]
  [0.93359344 0.93359344 0.93359344]
  [0.92639056 0.92639056 0.92639056]]

 [[0.95340136 0.95340136 0.95340136]
  [0.96080432 0.96080432 0.96080432]
  [0.96306523 0.96306523 0.96306523]
  ...
  [0.9482393  0.9482393  0.9482393 ]
  [0.94353741 0.94353741 0.94353741]
  [0.92609044 0.92609044 0.92609044]]

 ...

 [[0.94119648 0.94119648 0.94119648]
  [0.94315726 0.94315726 0.94315726]
  [0.9547419  0.9547419  0.9547419 ]
  ...
  [0.94739896 0.94739896 0.94739896]
  [0.9454982  0.9454982  0.9454982 ]
  [0.94001601 0.94001601 0.94001601]]

 [[0.96194478 0.96194478 0.96194478]
  [0.9452581  0.9452581  0.9452581 ]
  [0.93257303 0.93257303 0.93257303]
  ...
  [0.93167267 0.93167267 0.93167267]
  [0.92553021 0.92553021 0.92553021]
  [0.87220888 0.87220888 0.87220888]]

 [[0.95658263 0.95658263 0.95658263]
  [0.9452381  0.9452381  0.9452381 ]
  [0.94109644 0.94109644 0.94109644]
  ...
  [0.94543818 0.94543818 0.94543818]
  [0.9744898  0.9744898  0.9744898 ]
  [0.94757903 0.94757903 0.94757903]]]",healthy
"[[[0.98759504 0.98759504 0.98759504]
  [0.95004002 0.95004002 0.95004002]
  [0.94591837 0.94591837 0.94591837]
  ...
  [0.92873149 0.92873149 0.92873149]
  [0.92460984 0.92460984 0.92460984]
  [0.91508603 0.91508603 0.91508603]]

 [[0.96502601 0.96502601 0.96502601]
  [0.96104442 0.96104442 0.96104442]
  [0.94413766 0.94413766 0.94413766]
  ...
  [0.94323729 0.94323729 0.94323729]
  [0.93359344 0.93359344 0.93359344]
  [0.92639056 0.92639056 0.92639056]]

 [[0.95340136 0.95340136 0.95340136]
  [0.96080432 0.96080432 0.96080432]
  [0.96306523 0.96306523 0.96306523]
  ...
  [0.9482393  0.9482393  0.9482393 ]
  [0.94353741 0.94353741 0.94353741]
  [0.92609044 0.92609044 0.92609044]]

 ...

 [[0.94119648 0.94119648 0.94119648]
  [0.94315726 0.94315726 0.94315726]
  [0.9547419  0.9547419  0.9547419 ]
  ...
  [0.94739896 0.94739896 0.94739896]
  [0.9454982  0.9454982  0.9454982 ]
  [0.94001601 0.94001601 0.94001601]]

 [[0.96194478 0.96194478 0.96194478]
  [0.9452581  0.9452581  0.9452581 ]
  [0.93257303 0.93257303 0.93257303]
  ...
  [0.93167267 0.93167267 0.93167267]
  [0.92553021 0.92553021 0.92553021]
  [0.87220888 0.87220888 0.87220888]]

 [[0.95658263 0.95658263 0.95658263]
  [0.9452381  0.9452381  0.9452381 ]
  [0.94109644 0.94109644 0.94109644]
  ...
  [0.94543818 0.94543818 0.94543818]
  [0.9744898  0.9744898  0.9744898 ]
  [0.94757903 0.94757903 0.94757903]]]",healthy
"[[[0.95534214 0.95534214 0.95534214]
  [0.94827931 0.94827931 0.94827931]
  [0.94905962 0.94905962 0.94905962]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.47645058 0.47645058 0.47645058]
  [0.95810324 0.95810324 0.95810324]
  [0.94769908 0.94769908 0.94769908]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.13129252 0.13129252 0.13129252]
  [0.86096439 0.86096439 0.86096439]
  [0.96510604 0.96510604 0.96510604]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.94083633 0.94083633 0.94083633]
  [0.92813125 0.92813125 0.92813125]
  [0.94947979 0.94947979 0.94947979]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.97216887 0.97216887 0.97216887]
  [0.93685474 0.93685474 0.93685474]
  [0.92318928 0.92318928 0.92318928]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.94871949 0.94871949 0.94871949]
  [0.95138055 0.95138055 0.95138055]
  [0.94007603 0.94007603 0.94007603]]]",healthy
"[[[0.0070028  0.0070028  0.0070028 ]
  [0.09803922 0.09803922 0.09803922]
  [0.08243297 0.08243297 0.08243297]
  ...
  [0.09389756 0.09389756 0.09389756]
  [0.09665866 0.09665866 0.09665866]
  [0.03197279 0.03197279 0.03197279]]

 [[0.01186475 0.01186475 0.01186475]
  [0.08285314 0.08285314 0.08285314]
  [0.09053621 0.09053621 0.09053621]
  ...
  [0.03897559 0.03897559 0.03897559]
  [0.06448579 0.06448579 0.06448579]
  [0.02472989 0.02472989 0.02472989]]

 [[0.05410164 0.05410164 0.05410164]
  [0.05248099 0.05248099 0.05248099]
  [0.06302521 0.06302521 0.06302521]
  ...
  [0.03681473 0.03681473 0.03681473]
  [0.00852341 0.00852341 0.00852341]
  [0.03037215 0.03037215 0.03037215]]

 ...

 [[0.0262505  0.0262505  0.0262505 ]
  [0.08561425 0.08561425 0.08561425]
  [0.06076431 0.06076431 0.06076431]
  ...
  [0.06076431 0.06076431 0.06076431]
  [0.08561425 0.08561425 0.08561425]
  [0.06552621 0.06552621 0.06552621]]

 [[0.0135054  0.0135054  0.0135054 ]
  [0.09389756 0.09389756 0.09389756]
  [0.08561425 0.08561425 0.08561425]
  ...
  [0.08561425 0.08561425 0.08561425]
  [0.09389756 0.09389756 0.09389756]
  [0.04939976 0.04939976 0.04939976]]

 [[0.01090436 0.01090436 0.01090436]
  [0.09803922 0.09803922 0.09803922]
  [0.09803922 0.09803922 0.09803922]
  ...
  [0.02390956 0.02390956 0.02390956]
  [0.0070028  0.0070028  0.0070028 ]
  [0.01610644 0.01610644 0.01610644]]]",healthy
"[[[0.07060824 0.07060824 0.07060824]
  [0.98929572 0.98929572 0.98929572]
  [0.75316126 0.75316126 0.75316126]
  ...
  [0.34547819 0.34547819 0.34547819]
  [0.62507003 0.62507003 0.62507003]
  [0.05296118 0.05296118 0.05296118]]

 [[0.05238095 0.05238095 0.05238095]
  [0.74551821 0.74551821 0.74551821]
  [0.56140456 0.56140456 0.56140456]
  ...
  [0.69063625 0.69063625 0.69063625]
  [0.73863545 0.73863545 0.73863545]
  [0.05704282 0.05704282 0.05704282]]

 [[0.01964786 0.01964786 0.01964786]
  [0.30298119 0.30298119 0.30298119]
  [0.51866747 0.51866747 0.51866747]
  ...
  [0.93355342 0.93355342 0.93355342]
  [0.73663465 0.73663465 0.73663465]
  [0.0494998  0.0494998  0.0494998 ]]

 ...

 [[0.00682273 0.00682273 0.00682273]
  [0.10338135 0.10338135 0.10338135]
  [0.12090836 0.12090836 0.12090836]
  ...
  [0.49843938 0.49843938 0.49843938]
  [0.64985994 0.64985994 0.64985994]
  [0.04563826 0.04563826 0.04563826]]

 [[0.03863545 0.03863545 0.03863545]
  [0.50266106 0.50266106 0.50266106]
  [0.27793117 0.27793117 0.27793117]
  ...
  [0.21586635 0.21586635 0.21586635]
  [0.79891957 0.79891957 0.79891957]
  [0.06656663 0.06656663 0.06656663]]

 [[0.06736695 0.06736695 0.06736695]
  [0.85844338 0.85844338 0.85844338]
  [0.47757103 0.47757103 0.47757103]
  ...
  [0.30246098 0.30246098 0.30246098]
  [0.87232893 0.87232893 0.87232893]
  [0.07142857 0.07142857 0.07142857]]]",healthy
"[[[0.12422969 0.12422969 0.12422969]
  [0.1032613  0.1032613  0.1032613 ]
  [0.12707083 0.12707083 0.12707083]
  ...
  [0.02322929 0.02322929 0.02322929]
  [0.01358543 0.01358543 0.01358543]
  [0.03527411 0.03527411 0.03527411]]

 [[0.05370148 0.05370148 0.05370148]
  [0.03953581 0.03953581 0.03953581]
  [0.04851941 0.04851941 0.04851941]
  ...
  [0.0615046  0.0615046  0.0615046 ]
  [0.04253701 0.04253701 0.04253701]
  [0.00964386 0.00964386 0.00964386]]

 [[0.12727091 0.12727091 0.12727091]
  [0.04967987 0.04967987 0.04967987]
  [0.06176471 0.06176471 0.06176471]
  ...
  [0.08767507 0.08767507 0.08767507]
  [0.0414966  0.0414966  0.0414966 ]
  [0.04039616 0.04039616 0.04039616]]

 ...

 [[0.12567027 0.12567027 0.12567027]
  [0.09943978 0.09943978 0.09943978]
  [0.09013605 0.09013605 0.09013605]
  ...
  [0.11136455 0.11136455 0.11136455]
  [0.07432973 0.07432973 0.07432973]
  [0.04753902 0.04753902 0.04753902]]

 [[0.0510004  0.0510004  0.0510004 ]
  [0.07190876 0.07190876 0.07190876]
  [0.08745498 0.08745498 0.08745498]
  ...
  [0.08229292 0.08229292 0.08229292]
  [0.03507403 0.03507403 0.03507403]
  [0.21894758 0.21894758 0.21894758]]

 [[0.01142457 0.01142457 0.01142457]
  [0.03347339 0.03347339 0.03347339]
  [0.03881553 0.03881553 0.03881553]
  ...
  [0.32879152 0.32879152 0.32879152]
  [0.13353341 0.13353341 0.13353341]
  [0.16102441 0.16102441 0.16102441]]]",healthy
